station_name,city,datetime,air_temperature,air_temperature_dew_point,wind_speed_rate,visibility_distance,Season_name,month,hour
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 12:00:00,46.0,6.0,11.8,5000,Summer,7,12
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 12:00:00,42.0,-5.0,6.2,9900,Summer,7,12
HAIL,HAIL,2025-07-31 12:00:00,39.0,-1.0,5.1,9900,Summer,7,12
TABUK,TABUK,2025-07-31 12:00:00,39.4,0.0,4.1,10000,Summer,7,12
BISHA,BISHA,2025-07-31 11:00:00,39.0,0.0,5.7,9999,Summer,7,11
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 11:00:00,46.0,10.0,14.9,8000,Summer,7,11
HAIL,HAIL,2025-07-31 11:00:00,38.0,-2.0,3.1,9900,Summer,7,11
AL JOUF,AL JOUF,2025-07-31 11:00:00,38.0,-3.0,10.3,9900,Summer,7,11
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 11:00:00,46.0,-3.0,5.1,9900,Summer,7,11
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 11:00:00,41.0,19.0,4.6,9999,Summer,7,11
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 11:00:00,41.0,2.0,7.2,9900,Summer,7,11
TURAIF,TURAIF,2025-07-31 11:00:00,36.0,1.0,9.3,7000,Summer,7,11
KING KHALED AB,KING KHALED AB,2025-07-31 11:00:00,32.0,0.0,4.1,9999,Summer,7,11
KING KHALED INTL,KING KHALED INTL,2025-07-31 11:00:00,44.0,-1.0,3.1,9900,Summer,7,11
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 11:00:00,42.0,3.0,5.7,9900,Summer,7,11
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 11:00:00,46.0,9.0,11.8,5000,Summer,7,11
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 11:00:00,42.0,-4.0,7.2,8000,Summer,7,11
GASSIM,GASSIM,2025-07-31 11:00:00,43.0,2.0,4.1,9900,Summer,7,11
WEJH,WEJH,2025-07-31 11:00:00,34.0,24.0,6.7,9900,Summer,7,11
RAFHA,RAFHA,2025-07-31 11:00:00,41.0,4.0,6.7,9900,Summer,7,11
GURIAT,GURIAT,2025-07-31 11:00:00,36.0,7.0,9.3,9900,Summer,7,11
NEJRAN,NEJRAN,2025-07-31 11:00:00,39.0,3.0,3.1,9999,Summer,7,11
TAIF,TAIF,2025-07-31 11:00:00,35.0,8.0,3.6,9999,Summer,7,11
YENBO,YENBO,2025-07-31 11:00:00,40.0,19.0,10.3,9900,Summer,7,11
AL AHSA,AL AHSA,2025-07-31 11:00:00,49.0,-1.0,10.8,2000,Summer,7,11
AL BAHA,AL BAHA,2025-07-31 11:00:00,34.0,1.0,7.2,9900,Summer,7,11
SHARURAH,SHARURAH,2025-07-31 11:00:00,45.0,-7.0,3.6,9999,Summer,7,11
ABHA,ABHA,2025-07-31 11:00:00,22.0,10.0,7.2,9999,Summer,7,11
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 11:00:00,39.0,23.0,6.7,8000,Summer,7,11
TABUK,TABUK,2025-07-31 11:00:00,39.0,2.0,4.6,9900,Summer,7,11
QAISUMAH,QAISUMAH,2025-07-31 11:00:00,45.0,-3.0,6.2,9900,Summer,7,11
ARAR,ARAR,2025-07-31 11:00:00,41.0,-3.0,5.1,9900,Summer,7,11
ABHA,ABHA,2025-07-31 10:28:00,28.0,14.0,5.1,9999,Summer,7,10
AL BAHA,AL BAHA,2025-07-31 10:00:00,34.0,3.0,5.1,9900,Summer,7,10
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 10:00:00,46.0,10.0,14.9,7000,Summer,7,10
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 10:00:00,40.0,-3.0,7.2,8000,Summer,7,10
WEJH,WEJH,2025-07-31 10:00:00,34.0,25.0,5.1,9900,Summer,7,10
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 10:00:00,45.0,-3.0,7.2,9900,Summer,7,10
KING KHALED AB,KING KHALED AB,2025-07-31 10:00:00,31.0,2.0,4.6,9000,Summer,7,10
AL AHSA,AL AHSA,2025-07-31 10:00:00,49.0,-1.0,10.8,2000,Summer,7,10
GURIAT,GURIAT,2025-07-31 10:00:00,35.0,7.0,10.3,9900,Summer,7,10
AL JOUF,AL JOUF,2025-07-31 10:00:00,37.0,2.0,10.3,9900,Summer,7,10
SHARURAH,SHARURAH,2025-07-31 10:00:00,44.0,-4.0,2.6,9900,Summer,7,10
TAIF,TAIF,2025-07-31 10:00:00,35.0,8.0,5.1,9999,Summer,7,10
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 10:00:00,46.0,8.0,12.4,5000,Summer,7,10
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 10:00:00,40.0,3.0,2.1,9900,Summer,7,10
RAFHA,RAFHA,2025-07-31 10:00:00,41.0,5.0,8.2,9900,Summer,7,10
ARAR,ARAR,2025-07-31 10:00:00,40.0,-2.0,8.2,9900,Summer,7,10
ABHA,ABHA,2025-07-31 10:00:00,31.0,0.0,5.1,9999,Summer,7,10
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 10:00:00,37.0,24.0,5.7,9000,Summer,7,10
KING KHALED INTL,KING KHALED INTL,2025-07-31 10:00:00,44.0,-1.0,3.6,9900,Summer,7,10
YENBO,YENBO,2025-07-31 10:00:00,39.0,23.0,6.2,9900,Summer,7,10
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 10:00:00,41.0,3.0,5.7,9900,Summer,7,10
GASSIM,GASSIM,2025-07-31 10:00:00,42.0,3.0,2.6,9900,Summer,7,10
HAIL,HAIL,2025-07-31 10:00:00,37.0,-1.0,3.1,9900,Summer,7,10
TURAIF,TURAIF,2025-07-31 10:00:00,35.0,3.0,9.3,8000,Summer,7,10
NEJRAN,NEJRAN,2025-07-31 10:00:00,38.0,3.0,5.1,9999,Summer,7,10
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 10:00:00,41.0,18.0,5.7,9999,Summer,7,10
TABUK,TABUK,2025-07-31 10:00:00,38.0,4.0,4.1,9900,Summer,7,10
QAISUMAH,QAISUMAH,2025-07-31 10:00:00,45.0,-3.0,7.2,9900,Summer,7,10
BISHA,BISHA,2025-07-31 10:00:00,38.0,1.0,5.1,9900,Summer,7,10
AL AHSA,AL AHSA,2025-07-31 09:06:00,48.0,1.0,10.3,3000,Summer,7,9
ABHA,ABHA,2025-07-31 09:00:00,30.0,5.0,5.1,9999,Summer,7,9
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 09:00:00,37.0,25.0,4.6,9000,Summer,7,9
KING KHALED AB,KING KHALED AB,2025-07-31 09:00:00,31.2,7.0,6.2,9000,Summer,7,9
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 09:00:00,42.0,18.0,4.1,9999,Summer,7,9
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 09:00:00,40.0,4.0,0.0,9900,Summer,7,9
WEJH,WEJH,2025-07-31 09:00:00,33.0,19.0,5.1,10000,Summer,7,9
QAISUMAH,QAISUMAH,2025-07-31 09:00:00,44.0,-2.0,8.8,9900,Summer,7,9
RAFHA,RAFHA,2025-07-31 09:00:00,40.1,6.0,9.8,10000,Summer,7,9
AL BAHA,AL BAHA,2025-07-31 09:00:00,34.0,3.0,7.2,9900,Summer,7,9
ABHA,ABHA,2025-07-31 09:00:00,30.2,5.0,5.1,10000,Summer,7,9
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 09:00:00,45.1,0.0,6.2,10000,Summer,7,9
TAIF,TAIF,2025-07-31 09:00:00,33.0,9.0,6.7,8000,Summer,7,9
AL AHSA,AL AHSA,2025-07-31 09:00:00,48.0,3.0,10.8,5000,Summer,7,9
HAIL,HAIL,2025-07-31 09:00:00,36.2,-1.0,5.1,10000,Summer,7,9
TABUK,TABUK,2025-07-31 09:00:00,36.2,5.0,3.1,10000,Summer,7,9
AL JOUF,AL JOUF,2025-07-31 09:00:00,35.0,0.0,8.8,9900,Summer,7,9
BISHA,BISHA,2025-07-31 09:00:00,37.5,0.0,5.7,10000,Summer,7,9
AL BAHA,AL BAHA,2025-07-31 09:00:00,33.7,3.0,7.2,10000,Summer,7,9
SHARURAH,SHARURAH,2025-07-31 09:00:00,43.3,-5.0,2.6,10000,Summer,7,9
TAIF,TAIF,2025-07-31 09:00:00,33.2,9.0,6.7,8000,Summer,7,9
KING KHALED INTL,KING KHALED INTL,2025-07-31 09:00:00,43.3,-2.0,4.6,10000,Summer,7,9
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 09:00:00,40.0,4.0,6.7,9900,Summer,7,9
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 09:00:00,46.0,8.0,12.9,5000,Summer,7,9
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 09:00:00,46.0,12.0,14.4,6000,Summer,7,9
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 09:00:00,39.0,-4.0,9.3,8000,Summer,7,9
GASSIM,GASSIM,2025-07-31 09:00:00,41.1,2.0,4.1,10000,Summer,7,9
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 09:00:00,39.5,4.0,0.0,10000,Summer,7,9
ARAR,ARAR,2025-07-31 09:00:00,39.0,-2.0,7.2,10000,Summer,7,9
SHARURAH,SHARURAH,2025-07-31 09:00:00,43.0,-5.0,2.6,9900,Summer,7,9
KING KHALED AB,KING KHALED AB,2025-07-31 09:00:00,31.0,7.0,6.2,9000,Summer,7,9
KING KHALED INTL,KING KHALED INTL,2025-07-31 09:00:00,43.0,-2.0,4.6,9900,Summer,7,9
YENBO,YENBO,2025-07-31 09:00:00,39.2,21.0,5.1,10000,Summer,7,9
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 09:00:00,46.0,8.0,12.9,5000,Summer,7,9
WEJH,WEJH,2025-07-31 09:00:00,33.0,19.0,5.1,9900,Summer,7,9
TABUK,TABUK,2025-07-31 09:00:00,36.0,5.0,3.1,9900,Summer,7,9
RAFHA,RAFHA,2025-07-31 09:00:00,40.0,6.0,9.8,9900,Summer,7,9
GURIAT,GURIAT,2025-07-31 09:00:00,33.0,10.0,9.3,9900,Summer,7,9
AL JOUF,AL JOUF,2025-07-31 09:00:00,35.3,0.0,8.8,10000,Summer,7,9
ARAR,ARAR,2025-07-31 09:00:00,39.0,-2.0,7.2,9900,Summer,7,9
TURAIF,TURAIF,2025-07-31 09:00:00,33.0,5.0,7.2,10000,Summer,7,9
TURAIF,TURAIF,2025-07-31 09:00:00,33.0,5.0,7.2,9900,Summer,7,9
NEJRAN,NEJRAN,2025-07-31 09:00:00,37.8,3.0,4.1,10000,Summer,7,9
NEJRAN,NEJRAN,2025-07-31 09:00:00,38.0,3.0,4.1,9999,Summer,7,9
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 09:00:00,36.8,25.0,4.6,9000,Summer,7,9
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 09:00:00,45.0,0.0,6.2,9900,Summer,7,9
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 09:00:00,41.9,18.0,4.1,10000,Summer,7,9
YENBO,YENBO,2025-07-31 09:00:00,39.0,21.0,5.1,9900,Summer,7,9
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 09:00:00,39.9,4.0,6.7,10000,Summer,7,9
AL-DAWADAMI,AL-DAWADAMI,2025-07-31 09:00:00,39.0,-4.0,9.3,8000,Summer,7,9
GASSIM,GASSIM,2025-07-31 09:00:00,41.0,2.0,4.1,9900,Summer,7,9
AL AHSA,AL AHSA,2025-07-31 09:00:00,47.8,3.0,10.8,5000,Summer,7,9
HAIL,HAIL,2025-07-31 09:00:00,36.0,-1.0,5.1,9900,Summer,7,9
QAISUMAH,QAISUMAH,2025-07-31 09:00:00,43.8,-2.0,8.8,10000,Summer,7,9
GURIAT,GURIAT,2025-07-31 09:00:00,33.0,10.0,9.3,10000,Summer,7,9
BISHA,BISHA,2025-07-31 09:00:00,38.0,0.0,5.7,9900,Summer,7,9
MINA,MINA,2025-07-31 09:00:00,40.7,18.0,1.5,9000,Summer,7,9
TAIF,TAIF,2025-07-31 08:00:00,33.0,8.0,7.2,7000,Summer,7,8
YENBO,YENBO,2025-07-31 08:00:00,39.0,19.0,2.1,9900,Summer,7,8
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 08:00:00,38.0,-2.0,8.2,8000,Summer,7,8
TABUK,TABUK,2025-07-31 08:00:00,36.0,6.0,2.1,9900,Summer,7,8
GURIAT,GURIAT,2025-07-31 08:00:00,30.0,12.0,8.2,9900,Summer,7,8
AL BAHA,AL BAHA,2025-07-31 08:00:00,32.0,1.0,9.3,9900,Summer,7,8
HAIL,HAIL,2025-07-31 08:00:00,36.0,0.0,4.1,9900,Summer,7,8
WEJH,WEJH,2025-07-31 08:00:00,34.0,19.0,4.1,9900,Summer,7,8
QAISUMAH,QAISUMAH,2025-07-31 08:00:00,43.0,-2.0,8.8,9900,Summer,7,8
AL JOUF,AL JOUF,2025-07-31 08:00:00,34.0,4.0,8.8,9900,Summer,7,8
BISHA,BISHA,2025-07-31 08:00:00,36.0,2.0,7.2,9900,Summer,7,8
NEJRAN,NEJRAN,2025-07-31 08:00:00,37.0,3.0,3.1,9999,Summer,7,8
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 08:00:00,45.0,10.0,11.8,6000,Summer,7,8
GASSIM,GASSIM,2025-07-31 08:00:00,40.0,1.0,5.1,9900,Summer,7,8
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 08:00:00,39.0,4.0,2.1,9900,Summer,7,8
ARAR,ARAR,2025-07-31 08:00:00,37.0,-2.0,7.2,9900,Summer,7,8
SHARURAH,SHARURAH,2025-07-31 08:00:00,43.0,-3.0,2.6,9999,Summer,7,8
ABHA,ABHA,2025-07-31 08:00:00,29.0,4.0,4.1,9000,Summer,7,8
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 08:00:00,37.0,23.0,3.6,9000,Summer,7,8
KING KHALED AB,KING KHALED AB,2025-07-31 08:00:00,29.0,6.0,6.2,9000,Summer,7,8
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 08:00:00,42.0,18.0,3.1,9999,Summer,7,8
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 08:00:00,46.0,9.0,14.4,5000,Summer,7,8
AL AHSA,AL AHSA,2025-07-31 08:00:00,47.0,3.0,9.3,9900,Summer,7,8
TURAIF,TURAIF,2025-07-31 08:00:00,31.0,5.0,8.2,9900,Summer,7,8
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 08:00:00,42.0,1.0,7.2,4000,Summer,7,8
KING KHALED INTL,KING KHALED INTL,2025-07-31 08:00:00,41.0,-1.0,5.1,9900,Summer,7,8
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 08:00:00,39.0,4.0,4.1,9900,Summer,7,8
RAFHA,RAFHA,2025-07-31 08:00:00,38.0,9.0,6.7,9900,Summer,7,8
BISHA,BISHA,2025-07-31 07:00:00,35.0,2.0,8.2,9900,Summer,7,7
ABHA,ABHA,2025-07-31 07:00:00,28.0,8.0,5.1,9000,Summer,7,7
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 07:00:00,44.0,12.0,9.3,6000,Summer,7,7
SHARURAH,SHARURAH,2025-07-31 07:00:00,40.0,-3.0,4.1,9999,Summer,7,7
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 07:00:00,36.0,24.0,2.6,8000,Summer,7,7
TAIF,TAIF,2025-07-31 07:00:00,31.0,10.0,7.7,7000,Summer,7,7
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 07:00:00,39.0,3.0,5.7,9900,Summer,7,7
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 07:00:00,46.0,8.0,12.9,6000,Summer,7,7
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 07:00:00,37.0,4.0,3.1,9900,Summer,7,7
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 07:00:00,41.0,19.0,1.5,9999,Summer,7,7
AL AHSA,AL AHSA,2025-07-31 07:00:00,45.0,4.0,10.3,9900,Summer,7,7
GURIAT,GURIAT,2025-07-31 07:00:00,28.0,14.0,8.2,9900,Summer,7,7
AL JOUF,AL JOUF,2025-07-31 07:00:00,30.0,8.0,7.2,9900,Summer,7,7
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 07:00:00,41.0,3.0,10.3,3000,Summer,7,7
KING KHALED INTL,KING KHALED INTL,2025-07-31 07:00:00,40.0,-2.0,5.7,9900,Summer,7,7
YENBO,YENBO,2025-07-31 07:00:00,36.0,22.0,1.0,9900,Summer,7,7
GASSIM,GASSIM,2025-07-31 07:00:00,39.0,2.0,5.1,9900,Summer,7,7
RAFHA,RAFHA,2025-07-31 07:00:00,37.0,9.0,6.7,9900,Summer,7,7
ARAR,ARAR,2025-07-31 07:00:00,35.0,2.0,6.2,9900,Summer,7,7
TURAIF,TURAIF,2025-07-31 07:00:00,29.0,7.0,7.2,9900,Summer,7,7
AL BAHA,AL BAHA,2025-07-31 07:00:00,32.0,1.0,9.3,9900,Summer,7,7
NEJRAN,NEJRAN,2025-07-31 07:00:00,37.0,3.0,4.1,9999,Summer,7,7
KING KHALED AB,KING KHALED AB,2025-07-31 07:00:00,27.0,7.0,5.1,9000,Summer,7,7
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 07:00:00,37.0,-2.0,9.3,8000,Summer,7,7
HAIL,HAIL,2025-07-31 07:00:00,34.0,1.0,3.1,9900,Summer,7,7
WEJH,WEJH,2025-07-31 07:00:00,33.0,17.0,2.6,9900,Summer,7,7
TABUK,TABUK,2025-07-31 07:00:00,33.0,7.0,0.0,9900,Summer,7,7
QAISUMAH,QAISUMAH,2025-07-31 07:00:00,42.0,-1.0,7.2,9900,Summer,7,7
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 06:41:00,41.0,5.0,10.3,3000,Summer,7,6
NEJRAN,NEJRAN,2025-07-31 06:00:00,35.0,3.0,3.1,9999,Summer,7,6
KING KHALED AB,KING KHALED AB,2025-07-31 06:00:00,26.0,9.0,4.6,8000,Summer,7,6
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 06:00:00,39.0,23.0,1.5,8000,Summer,7,6
AL AHSA,AL AHSA,2025-07-31 06:00:00,44.0,4.0,8.2,9900,Summer,7,6
HAIL,HAIL,2025-07-31 06:00:00,33.2,1.0,2.1,10000,Summer,7,6
HAIL,HAIL,2025-07-31 06:00:00,33.0,1.0,2.1,9900,Summer,7,6
RAFHA,RAFHA,2025-07-31 06:00:00,34.7,9.0,7.2,10000,Summer,7,6
TURAIF,TURAIF,2025-07-31 06:00:00,26.0,9.0,6.2,10000,Summer,7,6
SHARURAH,SHARURAH,2025-07-31 06:00:00,37.0,-2.0,4.1,9999,Summer,7,6
ABHA,ABHA,2025-07-31 06:00:00,25.7,9.0,4.1,8000,Summer,7,6
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 06:00:00,38.0,5.0,8.2,6000,Summer,7,6
TAIF,TAIF,2025-07-31 06:00:00,29.8,10.0,7.2,10000,Summer,7,6
YENBO,YENBO,2025-07-31 06:00:00,34.0,23.0,1.5,9900,Summer,7,6
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 06:00:00,37.9,4.0,3.6,10000,Summer,7,6
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-31 06:00:00,38.0,4.0,3.6,9900,Summer,7,6
GASSIM,GASSIM,2025-07-31 06:00:00,37.0,3.0,6.2,9900,Summer,7,6
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 06:00:00,35.2,2.0,0.0,10000,Summer,7,6
TABUK,TABUK,2025-07-31 06:00:00,32.2,7.0,0.0,10000,Summer,7,6
TABUK,TABUK,2025-07-31 06:00:00,32.0,7.0,0.0,9900,Summer,7,6
QAISUMAH,QAISUMAH,2025-07-31 06:00:00,39.5,-1.0,6.2,10000,Summer,7,6
AL JOUF,AL JOUF,2025-07-31 06:00:00,29.1,10.0,8.8,10000,Summer,7,6
ARAR,ARAR,2025-07-31 06:00:00,32.2,5.0,7.2,10000,Summer,7,6
MINA,MINA,2025-07-31 06:00:00,37.4,18.0,2.6,9000,Summer,7,6
AL BAHA,AL BAHA,2025-07-31 06:00:00,30.0,1.0,9.3,9900,Summer,7,6
NEJRAN,NEJRAN,2025-07-31 06:00:00,35.4,3.0,3.1,10000,Summer,7,6
ABHA,ABHA,2025-07-31 06:00:00,26.0,9.0,4.1,8000,Summer,7,6
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 06:00:00,38.0,5.0,8.2,6000,Summer,7,6
KING KHALED AB,KING KHALED AB,2025-07-31 06:00:00,26.1,9.0,4.6,8000,Summer,7,6
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 06:00:00,39.0,23.0,1.5,8000,Summer,7,6
GASSIM,GASSIM,2025-07-31 06:00:00,36.5,3.0,6.2,10000,Summer,7,6
AL AHSA,AL AHSA,2025-07-31 06:00:00,43.9,4.0,8.2,10000,Summer,7,6
WEJH,WEJH,2025-07-31 06:00:00,33.6,15.0,2.1,10000,Summer,7,6
RAFHA,RAFHA,2025-07-31 06:00:00,35.0,9.0,7.2,9900,Summer,7,6
GURIAT,GURIAT,2025-07-31 06:00:00,25.6,14.0,10.3,10000,Summer,7,6
ARAR,ARAR,2025-07-31 06:00:00,32.0,5.0,7.2,9900,Summer,7,6
AL BAHA,AL BAHA,2025-07-31 06:00:00,30.4,1.0,9.3,10000,Summer,7,6
KING KHALED INTL,KING KHALED INTL,2025-07-31 06:00:00,39.0,-1.0,6.2,10000,Summer,7,6
KING KHALED INTL,KING KHALED INTL,2025-07-31 06:00:00,39.0,-1.0,6.2,9900,Summer,7,6
YENBO,YENBO,2025-07-31 06:00:00,34.4,23.0,1.5,10000,Summer,7,6
QAISUMAH,QAISUMAH,2025-07-31 06:00:00,39.0,-1.0,6.2,9900,Summer,7,6
GURIAT,GURIAT,2025-07-31 06:00:00,26.0,14.0,10.3,9900,Summer,7,6
BISHA,BISHA,2025-07-31 06:00:00,33.0,3.0,8.2,9900,Summer,7,6
SHARURAH,SHARURAH,2025-07-31 06:00:00,37.1,-2.0,4.1,10000,Summer,7,6
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 06:00:00,36.1,26.0,1.5,8000,Summer,7,6
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-31 06:00:00,36.0,26.0,1.5,8000,Summer,7,6
TAIF,TAIF,2025-07-31 06:00:00,30.0,10.0,7.2,9900,Summer,7,6
AL-DAWADAMI,AL-DAWADAMI,2025-07-31 06:00:00,34.2,-2.0,8.2,10000,Summer,7,6
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 06:00:00,42.7,12.0,7.2,10000,Summer,7,6
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 06:00:00,43.0,12.0,7.2,9900,Summer,7,6
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 06:00:00,43.0,11.0,8.2,7000,Summer,7,6
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 06:00:00,34.0,-2.0,8.2,9900,Summer,7,6
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-31 06:00:00,35.0,2.0,0.0,9900,Summer,7,6
WEJH,WEJH,2025-07-31 06:00:00,34.0,15.0,2.1,9900,Summer,7,6
AL JOUF,AL JOUF,2025-07-31 06:00:00,29.0,10.0,8.8,9900,Summer,7,6
TURAIF,TURAIF,2025-07-31 06:00:00,26.0,9.0,6.2,9900,Summer,7,6
BISHA,BISHA,2025-07-31 06:00:00,33.3,3.0,8.2,10000,Summer,7,6
AL BAHA,AL BAHA,2025-07-31 05:00:00,28.0,3.0,5.1,9900,Summer,7,5
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-31 05:00:00,39.0,12.0,6.2,9900,Summer,7,5
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-31 05:00:00,42.0,16.0,12.9,9900,Summer,7,5
QAISUMAH,QAISUMAH,2025-07-31 05:00:00,36.0,-1.0,6.2,9900,Summer,7,5
ARAR,ARAR,2025-07-31 05:00:00,30.0,8.0,5.7,9900,Summer,7,5
BISHA,BISHA,2025-07-31 05:00:00,31.0,9.0,6.2,9900,Summer,7,5
SHARURAH,SHARURAH,2025-07-31 05:00:00,35.0,-2.0,3.6,9999,Summer,7,5
ABHA,ABHA,2025-07-31 05:00:00,24.0,11.0,2.6,9900,Summer,7,5
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-31 05:00:00,36.0,4.0,3.1,9900,Summer,7,5
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-31 05:00:00,37.0,22.0,1.5,8000,Summer,7,5
YENBO,YENBO,2025-07-31 05:00:00,32.0,25.0,1.0,9900,Summer,7,5
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-31 05:00:00,33.0,0.0,6.2,9900,Summer,7,5
GASSIM,GASSIM,2025-07-31 05:00:00,34.0,3.0,3.1,9900,Summer,7,5
